"site_no","AP","SAMPLE_DATE","CHARACTERISTIC_NAME","RSLT_RESULT_VALUE","RSLT_RESULT_UNIT","LOCATION_WATERBODY_CLASSIFICATION","LOCATION_Y_COORDINATE","LOCATION_X_COORDINATE"
"14-MONG_M-0.3","N","2010-09-13 9:40","CHLORIDE",53.5,"mg/l","B",41.70761,-74.74078
"14-MONG_M-0.3","N","2010-10-04 9:30","CHLORIDE",25.4,"mg/l","B",41.70761,-74.74078
"14-MONG_M-5.6","N","2019-08-20 21:00","CHLORIDE",92,"mg/l","B",41.77385,-74.7384
"14-MONG_W-0.2","N","2010-06-14 10:00","CHLORIDE",12.8,"mg/l","B",41.68111,-74.775
"14-MONG_W-0.2","N","2010-07-19 10:00","CHLORIDE",24.1,"mg/l","B",41.68111,-74.775
"14-MONG_W-0.2","N","2010-09-13 10:15","CHLORIDE",18.9,"mg/l","B",41.68111,-74.775
"14-MONG_W-0.2","N","2010-06-28 10:00","CHLORIDE",18,"mg/l","B",41.68111,-74.775
"14-MONG_W-0.2","N","2010-08-18 9:57","CHLORIDE",17.6,"mg/l","B",41.68111,-74.775
"14-MONG_W-0.2","N","2019-08-20 20:30","CHLORIDE",25,"mg/l","B",41.68111,-74.775
"14-MONG_W-0.2","N","2010-10-25 9:45","CHLORIDE",14.7,"mg/l","B",41.68111,-74.775
"14-MONG_W-0.2","N","2010-10-04 10:15","CHLORIDE",13.5,"mg/l","B",41.68111,-74.775
"14-MONG_W-0.2","N","2010-04-05 12:00","CHLORIDE",13.6,"mg/l","B",41.68111,-74.775
"14-MONG_W-0.2","N","2010-04-26 10:45","CHLORIDE",14.3,"mg/l","B",41.68111,-74.775
"14-MONG_W-0.2","N","2010-05-17 9:55","CHLORIDE",17.5,"mg/l","B",41.68111,-74.775
"14-NEVR-0.5","N","2019-08-20 14:30","CHLORIDE",19.2,"mg/l","B",41.36033,-74.68762
"14-NEVR-0.6","N","2005-08-01","CHLORIDE",14.4,"mg/l","B",41.361111,-74.685278
"14-NEVR-0.6","N","2005-09-21 11:00","CHLORIDE",14.3,"mg/l","B",41.361111,-74.685278
"14-NEVR-0.6","N","2005-05-16 13:00","CHLORIDE",16.5,"mg/l","B",41.361111,-74.685278
"14-NEVR-0.6","N","2005-04-25 13:00","CHLORIDE",20,"mg/l","B",41.361111,-74.685278
"14-NEVR-0.6","N","2005-07-05 13:00","CHLORIDE",20,"mg/l","B",41.361111,-74.685278
"14-NEVR-0.6","N","2005-08-29 12:00","CHLORIDE",13.2,"mg/l","B",41.361111,-74.685278
"14-NEVR-0.6","N","2005-11-01 10:00","CHLORIDE",15.6,"mg/l","B",41.361111,-74.685278
"14-NEVR-0.6","N","2005-06-06 12:00","CHLORIDE",14.7,"mg/l","B",41.361111,-74.685278
"14-NEVR-0.6","N","2005-04-05","CHLORIDE",10.9,"mg/l","B",41.361111,-74.685278
"14-NEVR-0.6","N","2005-10-12 10:00","CHLORIDE",13.8,"mg/l","B",41.361111,-74.685278
"14-NEVR-14.6","N","2019-08-20 17:35","CHLORIDE",20.6,"mg/l","B",41.50444,-74.64778
"14-NEVR-14.8","N","2015-07-30 11:00","CHLORIDE",24.4,"mg/l","B",41.50444,-74.64778
"14-NEVR-14.8","N","2015-10-22 11:00","CHLORIDE",30.7,"mg/l","B",41.50444,-74.64778
"14-NEVR-14.8","N","2015-04-16 11:00","CHLORIDE",37.2,"mg/l","B",41.50444,-74.64778
"14-NEVR-14.8","N","2015-05-07 9:00","CHLORIDE",33.6,"mg/l","B",41.50444,-74.64778
"14-NEVR-14.8","N","2015-06-11 9:00","CHLORIDE",34.9,"mg/l","B",41.50444,-74.64778
"14-NEVR-26.2","N","2019-08-20 15:15","CHLORIDE",14.4,"mg/l","B",41.63445,-74.61916
"14-NEVR-36.8","N","2005-11-01 8:00","CHLORIDE",8.52,"mg/l","B",41.76,-74.59917
"14-NEVR-36.8","N","2005-08-29 10:00","CHLORIDE",3.54,"mg/l","B",41.76,-74.59917
"14-NEVR-36.8","N","2005-08-01","CHLORIDE",3.96,"mg/l","B",41.76,-74.59917
"14-NEVR-36.8","N","2005-04-25 10:00","CHLORIDE",9.63,"mg/l","B",41.76,-74.59917
"14-NEVR-36.8","N","2005-09-21 8:00","CHLORIDE",3.55,"mg/l","B",41.76,-74.59917
"14-NEVR-36.8","N","2005-10-12 7:00","CHLORIDE",8.67,"mg/l","B",41.76,-74.59917
"14-NEVR-36.8","N","2005-07-05 10:00","CHLORIDE",3.8,"mg/l","B",41.76,-74.59917
"14-NEVR-36.8","N","2019-08-20 18:15","CHLORIDE",4.9,"mg/l","B",41.76,-74.59917
"14-NEVR-36.8","N","2005-06-06 10:00","CHLORIDE",3.95,"mg/l","B",41.76,-74.59917
"14-NEVR-36.8","N","2005-05-16 10:00","CHLORIDE",5.14,"mg/l","B",41.76,-74.59917
"14-NEVR-36.8","N","2005-04-05","CHLORIDE",4.51,"mg/l","B",41.76,-74.59917
"14-NEVR-8.9","N","2017-06-19 14:00","CHLORIDE",21.4,"mg/l","B",41.4422,-74.6002
"14-NEVR-8.9","N","2019-06-12 15:00","CHLORIDE",14.7,"mg/l","B",41.4422,-74.6002
"14-NEVR-8.9","N","2018-08-13 17:00","CHLORIDE",16.3,"mg/l","B",41.4422,-74.6002
"14-NEVR-8.9","N","2017-10-17 10:00","CHLORIDE",28.1,"mg/l","B",41.4422,-74.6002
"14-NEVR-8.9","N","2019-04-17 15:30","CHLORIDE",13.1,"mg/l","B",41.4422,-74.6002
"14-NEVR-8.9","N","2019-10-24 4:00","CHLORIDE",28.3,"mg/l","B",41.4422,-74.6002
"14-NEVR-8.9","N","2017-08-16 11:00","CHLORIDE",17.8,"mg/l","B",41.4422,-74.6002
"14-NEVR-8.9","N","2018-04-19 15:30","CHLORIDE",20.9,"mg/l","B",41.4422,-74.6002
"14-NEVR-8.9","N","2019-08-12 16:00","CHLORIDE",17.9,"mg/l","B",41.4422,-74.6002
"14-NEVR-8.9","N","2018-06-13 4:00","CHLORIDE",22.6,"mg/l","B",41.4422,-74.6002
"14-NEVR-8.9","N","2018-10-15 16:10","CHLORIDE",13.7,"mg/l","B",41.4422,-74.6002
"14-NEVR_T20-0.3","N","2019-08-20 16:50","CHLORIDE",3.7,"mg/l","B",41.4919,-74.6217
"14-PINE-3.9","N","2010-07-21 10:55","CHLORIDE",20.3,"mg/l","B",41.54379,-74.57426
"14-PINE-3.9","N","2010-09-13 10:20","CHLORIDE",18.2,"mg/l","B",41.54379,-74.57426
"14-PINE-3.9","N","2010-06-15 11:00","CHLORIDE",12.8,"mg/l","B",41.54379,-74.57426
"14-PINE-3.9","N","2010-04-08 11:00","CHLORIDE",16.6,"mg/l","B",41.54379,-74.57426
"14-PINE-3.9","N","2010-05-19 11:00","CHLORIDE",10.6,"mg/l","B",41.54379,-74.57426
"14-PINE-3.9","N","2010-10-06 10:30","CHLORIDE",21.1,"mg/l","B",41.54379,-74.57426
"14-PINE-3.9","N","2010-10-26 12:15","CHLORIDE",23.6,"mg/l","B",41.54379,-74.57426
"14-PINE-3.9","N","2010-08-17 10:50","CHLORIDE",20,"mg/l","B",41.54379,-74.57426
"14-PINE-3.9","N","2010-06-29 11:30","CHLORIDE",16.7,"mg/l","B",41.54379,-74.57426
"14-PINE-4.4","N","2019-08-20 15:00","CHLORIDE",31,"mg/l","B",41.548032,-74.57116
"14-SHEL-1.6","N","2005-08-29 8:55","CHLORIDE",99.4,"mg/l","B",41.668056,-74.623056
"14-SHEL-1.6","N","2005-04-05","CHLORIDE",24,"mg/l","B",41.668056,-74.623056
"14-SHEL-1.6","N","2005-06-06 9:00","CHLORIDE",84.9,"mg/l","B",41.668056,-74.623056
"14-SHEL-1.6","N","2005-11-01 9:00","CHLORIDE",33.9,"mg/l","B",41.668056,-74.623056
"14-SHEL-1.6","N","2005-10-12 8:00","CHLORIDE",33.7,"mg/l","B",41.668056,-74.623056
"14-SHEL-1.6","N","2005-07-05 8:00","CHLORIDE",67.1,"mg/l","B",41.668056,-74.623056
"14-SHEL-1.6","N","2005-05-16 8:00","CHLORIDE",61.9,"mg/l","B",41.668056,-74.623056
"14-SHEL-1.6","N","2005-09-21 8:00","CHLORIDE",95.3,"mg/l","B",41.668056,-74.623056
"14-SHEL-1.6","N","2005-04-25 8:00","CHLORIDE",77,"mg/l","B",41.668056,-74.623056
"14-SHEL-1.6","N","2005-08-01","CHLORIDE",81.8,"mg/l","B",41.668056,-74.623056
"14-SPRB-0.5","N","2019-08-22 12:50","CHLORIDE",7.4,"mg/l","B",41.9676,-74.89881
"14-SPRB-0.5","N","2019-07-31 14:00","CHLORIDE",9.2,"mg/l","B",41.9676,-74.89881
"14-STEL-1.6","N","2019-08-22 15:10","CHLORIDE",23,"mg/l","A",42.290683,-74.931473
"14-TENR_E-1.4","N","2010-04-28 11:42","CHLORIDE",7.4,"mg/l","B",41.57083,-75.00945
"14-TENR_E-1.4","N","2010-06-14 13:10","CHLORIDE",8.5,"mg/l","B",41.57083,-75.00945
"14-TENR_E-1.4","N","2010-05-17 13:30","CHLORIDE",8.5,"mg/l","B",41.57083,-75.00945
"14-TENR_E-1.4","N","2010-08-16 11:30","CHLORIDE",14.7,"mg/l","B",41.57083,-75.00945
"14-TENR_E-1.4","N","2010-10-25 11:15","CHLORIDE",8.8,"mg/l","B",41.57083,-75.00945
"14-TENR_E-1.4","N","2010-07-20 13:45","CHLORIDE",12.5,"mg/l","B",41.57083,-75.00945
"14-TENR_E-1.4","N","2010-09-15 12:30","CHLORIDE",17.1,"mg/l","B",41.57083,-75.00945
"14-TENR_E-1.4","N","2010-04-05 12:30","CHLORIDE",5.4,"mg/l","B",41.57083,-75.00945
"14-TENR_E-1.4","N","2010-10-04 12:20","CHLORIDE",6.4,"mg/l","B",41.57083,-75.00945
"14-TENR_E-1.4","N","2010-06-30 12:30","CHLORIDE",10.2,"mg/l","B",41.57083,-75.00945
"14-THRD-1.3","N","2019-08-01 15:30","CHLORIDE",57,"mg/l","A",42.194798,-75.155098
"14-TOWN_T11-0.2","N","2019-08-22 16:15","CHLORIDE",5.3,"mg/l","A",42.354719,-74.601596
"14-TOWN_T12-0.2","N","2019-08-01 21:00","CHLORIDE",4.6,"mg/l","A",42.354719,-74.601596
"14-TRUT-1.4","N","2015-06-09 10:00","CHLORIDE",19.7,"mg/l","A",42.17694,-75.27888
"14-TRUT-1.4","N","2015-04-14 9:00","CHLORIDE",10.1,"mg/l","A",42.17694,-75.27888
"14-TRUT-1.4","N","2015-07-28 9:00","CHLORIDE",18.2,"mg/l","A",42.17694,-75.27888
"14-TRUT-1.4","N","2015-10-20 10:00","CHLORIDE",25.6,"mg/l","A",42.17694,-75.27888
"14-TRUT-1.4","N","2015-05-05 10:00","CHLORIDE",17.9,"mg/l","A",42.17694,-75.27888
"14-UNVR_E-0.2","N","2010-04-05 9:30","CHLORIDE",1,"mg/l","B",41.91833,-74.57305
"14-UNVR_E-0.2","N","2010-04-27 12:30","CHLORIDE",2.8,"mg/l","B",41.91833,-74.57305
"14-UNVR_E-0.2","N","2010-10-26 12:15","CHLORIDE",3.2,"mg/l","B",41.91833,-74.57305
"14-UNVR_E-0.2","N","2010-09-14 11:55","CHLORIDE",4.3,"mg/l","B",41.91833,-74.57305
"14-UNVR_E-0.2","N","2010-08-17 12:20","CHLORIDE",3.7,"mg/l","B",41.91833,-74.57305
"14-UNVR_E-0.2","N","2010-05-18 12:05","CHLORIDE",3.3,"mg/l","B",41.91833,-74.57305
"14-UNVR_E-0.2","N","2010-06-29 12:30","CHLORIDE",3.4,"mg/l","B",41.91833,-74.57305
"14-UNVR_E-0.2","N","2010-07-20 12:30","CHLORIDE",4.4,"mg/l","B",41.91833,-74.57305
"14-UNVR_E-0.2","N","2010-06-15 12:20","CHLORIDE",3.2,"mg/l","B",41.91833,-74.57305
"14-UNVR_E-0.2","N","2010-10-05 12:30","CHLORIDE",2.7,"mg/l","B",41.91833,-74.57305
"14-UNVR_W-0.4","N","2010-04-05 9:45","CHLORIDE",2,"mg/l","B",41.92065,-74.5748
"14-UNVR_W-0.4","N","2010-10-26 11:45","CHLORIDE",3.2,"mg/l","B",41.92065,-74.5748
"14-UNVR_W-0.4","N","2010-10-05 12:00","CHLORIDE",2.5,"mg/l","B",41.92065,-74.5748
"14-UNVR_W-0.4","N","2010-09-14 11:30","CHLORIDE",3.6,"mg/l","B",41.92065,-74.5748
"14-UNVR_W-0.4","N","2010-07-20 12:00","CHLORIDE",3.5,"mg/l","B",41.92065,-74.5748
"14-UNVR_W-0.4","N","2010-06-15 11:50","CHLORIDE",2.4,"mg/l","B",41.92065,-74.5748
"14-UNVR_W-0.4","N","2010-05-18 11:40","CHLORIDE",2.8,"mg/l","B",41.92065,-74.5748
"14-UNVR_W-0.4","N","2010-08-17 11:40","CHLORIDE",3.2,"mg/l","B",41.92065,-74.5748
"14-UNVR_W-0.4","N","2010-04-27 11:45","CHLORIDE",2.7,"mg/l","B",41.92065,-74.5748
"14-UNVR_W-0.4","N","2010-06-29 11:45","CHLORIDE",2.5,"mg/l","B",41.92065,-74.5748
"14-WDEL-1.3","N","2005-09-20 14:00","CHLORIDE",9.71,"mg/l","A",41.9525,-75.29166
"14-WDEL-1.3","N","2005-07-05 13:00","CHLORIDE",11,"mg/l","A",41.9525,-75.29166
"14-WDEL-1.3","N","2005-05-16 11:00","CHLORIDE",11.8,"mg/l","A",41.9525,-75.29166
"14-WDEL-1.3","N","2005-04-25 13:00","CHLORIDE",8.78,"mg/l","A",41.9525,-75.29166
"14-WDEL-1.3","N","2005-10-31 13:00","CHLORIDE",8.92,"mg/l","A",41.9525,-75.29166
"14-WDEL-1.3","N","2005-08-30 13:00","CHLORIDE",9.61,"mg/l","A",41.9525,-75.29166
"14-WDEL-1.3","N","2005-10-11 13:00","CHLORIDE",16.8,"mg/l","A",41.9525,-75.29166
"14-WDEL-1.3","N","2005-08-02","CHLORIDE",9.74,"mg/l","A",41.9525,-75.29166
"14-WDEL-1.3","N","2005-06-06 13:00","CHLORIDE",9.84,"mg/l","A",41.9525,-75.29166
"14-WDEL-1.3","N","2019-08-21 17:10","CHLORIDE",12.2,"mg/l","A",41.9525,-75.29166
"14-WDEL-1.3","N","2005-04-06","CHLORIDE",9.52,"mg/l","A",41.9525,-75.29166
"14-WDEL-16.2","N","2019-06-10 14:00","CHLORIDE",12,"mg/l","B",42.08,-75.40138
"14-WDEL-16.2","N","2019-10-23 17:00","CHLORIDE",11.6,"mg/l","B",42.08,-75.40138
"14-WDEL-16.2","N","2018-06-14 4:00","CHLORIDE",12.9,"mg/l","B",42.08,-75.40138
"14-WDEL-16.2","N","2017-08-23 10:00","CHLORIDE",10.8,"mg/l","B",42.08,-75.40138
"14-WDEL-16.2","N","2018-08-14 14:00","CHLORIDE",9.1,"mg/l","B",42.08,-75.40138
"14-WDEL-16.2","N","2019-04-17 14:00","CHLORIDE",11.1,"mg/l","B",42.08,-75.40138
"14-WDEL-16.2","N","2018-04-18 15:00","CHLORIDE",12.8,"mg/l","B",42.08,-75.40138
"14-WDEL-16.2","N","2018-10-16 15:00","CHLORIDE",8.75,"mg/l","B",42.08,-75.40138
"14-WDEL-16.2","N","2019-08-14 15:00","CHLORIDE",10.8,"mg/l","B",42.08,-75.40138
"14-WDEL-16.2","N","2017-10-19 12:00","CHLORIDE",10.4,"mg/l","B",42.08,-75.40138
"14-WDEL-35.4","N","2015-10-19 14:00","CHLORIDE",23,"mg/l","A",42.12861,-75.16054
"14-WDEL-35.4","N","2015-06-08 13:00","CHLORIDE",26.6,"mg/l","A",42.12861,-75.16054
"14-WDEL-35.4","N","2015-05-04 14:00","CHLORIDE",17.7,"mg/l","A",42.12861,-75.16054
"14-WDEL-35.4","N","2015-07-27 14:00","CHLORIDE",19.3,"mg/l","A",42.12861,-75.16054
"14-WDEL-35.4","N","2015-04-13 14:00","CHLORIDE",9.8,"mg/l","A",42.12861,-75.16054
"14-WDEL-35.4","N","2019-08-21 19:00","CHLORIDE",22.7,"mg/l","A",42.12861,-75.16054
"14-WDEL-51.0","N","2019-08-22 14:10","CHLORIDE",22.8,"mg/l","B",42.20917,-74.97417
"14-WDEL-56.4","N","2015-06-08 10:00","CHLORIDE",30,"mg/l","B",42.25972,-74.9286
"14-WDEL-56.4","N","2015-05-04 10:00","CHLORIDE",19.3,"mg/l","B",42.25972,-74.9286
"14-WDEL-56.4","N","2015-10-19 10:00","CHLORIDE",26.1,"mg/l","B",42.25972,-74.9286
"14-WDEL-56.4","N","2015-04-13 10:00","CHLORIDE",10.5,"mg/l","B",42.25972,-74.9286
"14-WDEL-56.4","N","2015-07-27 9:00","CHLORIDE",18.4,"mg/l","B",42.25972,-74.9286
"14-WDEL-57.9","N","2005-04-06","CHLORIDE",12.6,"mg/l","B",42.278333,-74.9125
"14-WDEL-57.9","N","2005-10-11 9:00","CHLORIDE",19.7,"mg/l","B",42.278333,-74.9125
"14-WDEL-57.9","N","2005-08-30 9:00","CHLORIDE",20.1,"mg/l","B",42.278333,-74.9125
"14-WDEL-57.9","N","2005-06-06 9:00","CHLORIDE",15.7,"mg/l","B",42.278333,-74.9125
"14-WDEL-57.9","N","2005-09-20 9:00","CHLORIDE",26.9,"mg/l","B",42.278333,-74.9125
"14-WDEL-57.9","N","2005-05-16 9:00","CHLORIDE",11.6,"mg/l","B",42.278333,-74.9125
"14-WDEL-57.9","N","2005-08-02","CHLORIDE",22,"mg/l","B",42.278333,-74.9125
"14-WDEL-57.9","N","2005-10-31 9:00","CHLORIDE",10.2,"mg/l","B",42.278333,-74.9125
"14-WDEL-57.9","N","2005-07-05 9:00","CHLORIDE",15.1,"mg/l","B",42.278333,-74.9125
"14-WDEL-57.9","N","2005-04-25 9:00","CHLORIDE",9.94,"mg/l","B",42.278333,-74.9125
"14-WDEL-75.7","N","2010-04-27 8:45","CHLORIDE",26.7,"mg/l","B",42.37278,-74.66722
"14-WDEL-75.7","N","2010-05-18 9:00","CHLORIDE",29.5,"mg/l","B",42.37278,-74.66722
"14-WDEL-75.7","N","2010-09-14 8:45","CHLORIDE",35.9,"mg/l","B",42.37278,-74.66722
"14-WDEL-75.7","N","2010-07-20 9:00","CHLORIDE",30.7,"mg/l","B",42.37278,-74.66722
"14-WDEL-75.7","N","2010-10-26 9:00","CHLORIDE",22.3,"mg/l","B",42.37278,-74.66722
"14-WDEL-75.7","N","2010-08-17 8:40","CHLORIDE",32.1,"mg/l","B",42.37278,-74.66722
"14-WDEL-75.7","N","2010-04-06 11:00","CHLORIDE",24,"mg/l","B",42.37278,-74.66722
"14-WDEL-75.7","N","2010-10-05 9:15","CHLORIDE",15.5,"mg/l","B",42.37278,-74.66722
"14-WDEL-75.7","N","2010-06-29 9:00","CHLORIDE",30.6,"mg/l","B",42.37278,-74.66722
"14-WDEL-75.7","N","2010-06-15 9:00","CHLORIDE",29.6,"mg/l","B",42.37278,-74.66722
"14-WILB-0.2","N","2019-08-20 14:15","CHLORIDE",69,"mg/l","B",41.572375,-74.477288
"14-WILL-0.5","N","2005-04-07","CHLORIDE",8.25,"mg/l","B",41.93028,-74.91527
"14-WILL-0.5","N","2005-10-11 11:50","CHLORIDE",7.36,"mg/l","B",41.93028,-74.91527
"14-WILL-0.5","N","2005-08-30 11:00","CHLORIDE",13.9,"mg/l","B",41.93028,-74.91527
"14-WILL-0.5","N","2005-05-16 16:00","CHLORIDE",10.9,"mg/l","B",41.93028,-74.91527
"14-WILL-0.5","N","2005-04-26 8:00","CHLORIDE",8.58,"mg/l","B",41.93028,-74.91527
"14-WILL-0.5","N","2005-07-05 11:00","CHLORIDE",12.9,"mg/l","B",41.93028,-74.91527
"14-WILL-0.5","N","2005-08-02","CHLORIDE",13.3,"mg/l","B",41.93028,-74.91527
"14-WILL-0.5","N","2005-09-20 12:00","CHLORIDE",17.4,"mg/l","B",41.93028,-74.91527
"14-WILL-0.5","N","2005-10-31 11:00","CHLORIDE",7.44,"mg/l","B",41.93028,-74.91527
"14-WILL-0.5","N","2005-06-06 11:00","CHLORIDE",13.5,"mg/l","B",41.93028,-74.91527
"14-WILL-14.5","N","2019-08-21 19:15","CHLORIDE",3.9,"mg/l","B",41.91111,-74.72444
"14-WILL-3.1","N","2019-08-21 19:00","CHLORIDE",17.2,"mg/l","B",41.92441,-74.87637
"14-WILL-3.2","N","2015-07-29 10:00","CHLORIDE",13.5,"mg/l","B",41.92639,-74.87526
"14-WILL-3.2","N","2015-04-15 10:00","CHLORIDE",7.8,"mg/l","B",41.92639,-74.87526
"14-WILL-3.2","N","2015-06-10 10:00","CHLORIDE",10.1,"mg/l","B",41.92639,-74.87526
"14-WILL-3.2","N","2015-10-21 10:00","CHLORIDE",20.3,"mg/l","B",41.92639,-74.87526
"14-WILL-3.2","N","2015-05-06 10:00","CHLORIDE",15.6,"mg/l","B",41.92639,-74.87526
"14-WILL-6.4","N","2019-08-21 18:00","CHLORIDE",18.6,"mg/l","B",41.91453,-74.83163
"14-WLAK-5.8","N","2019-08-20 19:30","CHLORIDE",33.8,"mg/l","B",41.6747,-74.8196
"14-WSTB-1.1","N","2015-05-04 13:00","CHLORIDE",17.1,"mg/l","B",42.1775,-75.12778
"14-WSTB-1.1","N","2015-04-13 13:00","CHLORIDE",11.9,"mg/l","B",42.1775,-75.12778
"14-WSTB-1.1","N","2015-10-19 12:00","CHLORIDE",22.4,"mg/l","B",42.1775,-75.12778
"14-WSTB-1.1","N","2015-07-27 13:00","CHLORIDE",19.1,"mg/l","B",42.1775,-75.12778
"14-WSTB-1.1","N","2015-06-08 12:00","CHLORIDE",23.4,"mg/l","B",42.1775,-75.12778
"15-HACK-2.8","N","2008-09-17 10:00","CHLORIDE",71.3,"mg/l","A",41.08611,-73.96278
"15-HACK-2.8","N","2008-06-09 14:15","CHLORIDE",87.1,"mg/l","A",41.08611,-73.96278
"15-HACK-2.8","N","2008-10-08 13:45","CHLORIDE",75,"mg/l","A",41.08611,-73.96278
"15-HACK-2.8","N","2008-10-30 14:15","CHLORIDE",72.4,"mg/l","A",41.08611,-73.96278
"15-HACK-2.8","N","2008-04-29 14:00","CHLORIDE",93,"mg/l","A",41.08611,-73.96278
"15-HACK-2.8","N","2008-04-09 14:50","CHLORIDE",87.2,"mg/l","A",41.08611,-73.96278
"15-HACK-2.8","N","2008-05-21 13:00","CHLORIDE",44.5,"mg/l","A",41.08611,-73.96278
"15-HACK-2.8","N","2008-07-02 12:45","CHLORIDE",83.8,"mg/l","A",41.08611,-73.96278
"15-HACK-2.8","N","2008-08-20 13:15","CHLORIDE",80.4,"mg/l","A",41.08611,-73.96278
"15-HACK-2.8","N","2008-07-28 13:40","CHLORIDE",87.7,"mg/l","A",41.08611,-73.96278
"15-HACK_E-1.5","N","2017-07-25 17:00","CHLORIDE",88,"mg/l","B",41.13114,-73.95028
"15-KJSTP-001","N","2018-07-11 14:45","CHLORIDE",1340,"mg/l","B",41.33516,-74.161354
"15-KJSTP-001","N","2018-08-01 15:45","CHLORIDE",1290,"mg/l","B",41.33516,-74.161354
"15-KJSTP-001","N","2018-10-02 16:00","CHLORIDE",224,"mg/l","B",41.33516,-74.161354
"15-KJSTP-001","N","2018-09-06 16:00","CHLORIDE",2110,"mg/l","B",41.33516,-74.161354
"15-KJSTP-001","N","2018-08-22 12:45","CHLORIDE",1520,"mg/l","B",41.33516,-74.161354
"15-KJSTP-001","N","2018-07-23 14:15","CHLORIDE",259,"mg/l","B",41.33516,-74.161354
"15-OCSDSTP-001","N","2018-08-01 12:15","CHLORIDE",254,"mg/l","B",41.310499,-74.1431
"15-OCSDSTP-001","N","2018-09-05 19:00","CHLORIDE",262,"mg/l","B",41.310499,-74.1431
"15-OCSDSTP-001","N","2018-08-21 20:00","CHLORIDE",238,"mg/l","B",41.310499,-74.1431
"15-OCSDSTP-001","N","2018-07-10 19:15","CHLORIDE",274,"mg/l","B",41.310499,-74.1431
"15-OCSDSTP-001","N","2018-10-01 21:00","CHLORIDE",237,"mg/l","B",41.310499,-74.1431
"15-RAMA-1.1","N","2003-11-05 9:00","CHLORIDE",45.5,"mg/l","A",41.12516,-74.164555
"15-RAMA-1.1","N","2003-09-03 9:00","CHLORIDE",112,"mg/l","A",41.12516,-74.164555
"15-RAMA-1.1","N","2008-10-08 12:40","CHLORIDE",100,"mg/l","A",41.12516,-74.164555
"15-RAMA-1.1","N","2008-10-30 12:30","CHLORIDE",40.9,"mg/l","A",41.12516,-74.164555
"15-RAMA-1.1","N","2018-10-01 14:15","CHLORIDE",53,"mg/l","A",41.12516,-74.164555
"15-RAMA-1.1","N","2003-07-08 10:00","CHLORIDE",95.6,"mg/l","A",41.12516,-74.164555
"15-RAMA-1.1","N","2008-05-21 12:05","CHLORIDE",44.7,"mg/l","A",41.12516,-74.164555
"15-RAMA-1.1","N","2008-06-09 12:45","CHLORIDE",67.4,"mg/l","A",41.12516,-74.164555
"15-RAMA-1.1","N","2003-04-10 9:00","CHLORIDE",116,"mg/l","A",41.12516,-74.164555
"15-RAMA-1.1","N","2018-09-05 14:00","CHLORIDE",140,"mg/l","A",41.12516,-74.164555
"15-RAMA-1.1","N","2018-07-31 13:45","CHLORIDE",89.2,"mg/l","A",41.12516,-74.164555
"15-RAMA-1.1","N","2018-07-10 14:00","CHLORIDE",176,"mg/l","A",41.12516,-74.164555
"15-RAMA-1.1","N","2003-10-15 9:00","CHLORIDE",42.7,"mg/l","A",41.12516,-74.164555
"15-RAMA-1.1","N","2008-07-02 12:00","CHLORIDE",108,"mg/l","A",41.12516,-74.164555
"15-RAMA-1.1","N","2008-04-09 13:50","CHLORIDE",62.3,"mg/l","A",41.12516,-74.164555
"15-RAMA-1.1","N","2003-05-20 10:00","CHLORIDE",73.6,"mg/l","A",41.12516,-74.164555
"15-RAMA-1.1","N","2008-08-20 14:05","CHLORIDE",133,"mg/l","A",41.12516,-74.164555
"15-RAMA-1.1","N","2008-04-29 13:00","CHLORIDE",69,"mg/l","A",41.12516,-74.164555
"15-RAMA-1.1","N","2008-07-28 12:40","CHLORIDE",163,"mg/l","A",41.12516,-74.164555
"15-RAMA-1.1","N","2018-08-21 14:00","CHLORIDE",83.5,"mg/l","A",41.12516,-74.164555
"15-RAMA-11.8","N","2018-09-05 16:15","CHLORIDE",189,"mg/l","A",41.250157,-74.168322
"15-RAMA-11.8","N","2018-07-10 16:10","CHLORIDE",239,"mg/l","A",41.250157,-74.168322
"15-RAMA-11.8","N","2018-10-01 17:30","CHLORIDE",83.8,"mg/l","A",41.250157,-74.168322
"15-RAMA-11.8","N","2018-07-31 17:15","CHLORIDE",132,"mg/l","A",41.250157,-74.168322
"15-RAMA-11.8","N","2018-08-21 16:30","CHLORIDE",144,"mg/l","A",41.250157,-74.168322
"15-RAMA-13.3","N","2018-07-31 18:00","CHLORIDE",197,"mg/l","A",41.27361,-74.15334
"15-RAMA-13.3","N","2018-10-01 18:45","CHLORIDE",132,"mg/l","A",41.27361,-74.15334
"15-RAMA-13.3","N","2018-07-10 16:45","CHLORIDE",267,"mg/l","A",41.27361,-74.15334
"15-RAMA-13.3","N","2018-08-21 17:30","CHLORIDE",182,"mg/l","A",41.27361,-74.15334
"15-RAMA-13.3","N","2018-09-05 17:00","CHLORIDE",251,"mg/l","A",41.27361,-74.15334
"15-RAMA-16.1","N","2018-07-10 17:45","CHLORIDE",304,"mg/l","B",41.30722,-74.13695
"15-RAMA-16.1","N","2018-08-21 18:30","CHLORIDE",209,"mg/l","B",41.30722,-74.13695
"15-RAMA-16.1","N","2018-09-05 18:00","CHLORIDE",289,"mg/l","B",41.30722,-74.13695
"15-RAMA-16.1","N","2018-07-31 19:00","CHLORIDE",235,"mg/l","B",41.30722,-74.13695
