OBJECTID,site_id,BASIN,ECO_REGION,HUC6_NAME,sample_date,chemical_name,result_value,result_unit,adj_result_value,Lat,Long,Eco_Region_Lvl_III,Class_A
6060,13-LHUD-66.3,13,7,Upper Hudson,2006-05-08 12:00,chloride (as cl),21,mg/l,21,41.7206,-73.9388,,F
6061,13-LHUD-66.3,13,7,Upper Hudson,2001-04-23 12:00,chloride (as cl),12.7,mg/l,12.7,41.7206,-73.9388,,F
6062,13-LWAP-3.5,13,7,Upper Hudson,2017-08-30 13:15,chloride (as cl),53.3,mg/l,53.3,41.83389,-73.81889,,F
6063,13-MANY-1.3,13,11,Upper Hudson,2017-07-26 13:30,chloride (as cl),20.5,mg/l,20.5,41.49333,-74.29389,,F
6064,13-MASO-0.2,13,11,Upper Hudson,2018-08-15 13:00,chloride (as cl),85.7,mg/l,85.7,41.43765,-74.372867,,F
6065,13-MASO-0.2,13,11,Upper Hudson,2018-07-25 13:15,chloride (as cl),116,mg/l,116,41.43765,-74.372867,,F
6066,13-MASO-0.2,13,11,Upper Hudson,2018-09-06 12:40,chloride (as cl),175,mg/l,175,41.43765,-74.372867,,F
6067,13-MASO-0.2,13,11,Upper Hudson,2018-10-04 12:45,chloride (as cl),56.7,mg/l,56.7,41.43765,-74.372867,,F
6068,13-MASO-0.2,13,11,Upper Hudson,2018-07-11 20:30,chloride (as cl),269,mg/l,269,41.43765,-74.372867,,F
6069,13-MILL-6.7,13,7,Upper Hudson,2017-07-06 14:30,chloride (as cl),56.9,mg/l,56.9,42.61278,-73.69555,,F
6070,13-MNGO-4.8,13,8,Lower Hudson,2003-11-03 11:00,chloride (as cl),28.3,mg/l,28.3,41.20167,-74.02834,,F
6071,13-MNGO-4.8,13,8,Lower Hudson,2003-04-08 13:00,chloride (as cl),141,mg/l,141,41.20167,-74.02834,,F
6072,13-MNGO-4.8,13,8,Lower Hudson,2003-05-19 12:00,chloride (as cl),74.8,mg/l,74.8,41.20167,-74.02834,,F
6073,13-MNGO-4.8,13,8,Lower Hudson,2003-07-10 11:00,chloride (as cl),88,mg/l,88,41.20167,-74.02834,,F
6074,13-MNGO-4.8,13,8,Lower Hudson,2003-10-14 11:00,chloride (as cl),30.1,mg/l,30.1,41.20167,-74.02834,,F
6075,13-MNGO-4.8,13,8,Lower Hudson,2003-09-02 11:00,chloride (as cl),51.5,mg/l,51.5,41.20167,-74.02834,,F
6076,13-MONH-0.4,13,11,Upper Hudson,2018-09-06 13:30,chloride (as cl),234,mg/l,234,41.42361,-74.38111,,F
6077,13-MONH-0.4,13,11,Upper Hudson,2017-09-19 11:50,chloride (as cl),265,mg/l,265,41.42361,-74.38111,,F
6078,13-MONH-0.4,13,11,Upper Hudson,2018-07-25 13:45,chloride (as cl),146,mg/l,146,41.42361,-74.38111,,F
6079,13-MONH-0.4,13,11,Upper Hudson,2018-07-11 19:15,chloride (as cl),298,mg/l,298,41.42361,-74.38111,,F
6080,13-MONH-0.4,13,11,Upper Hudson,2017-08-01 12:46,chloride (as cl),216,mg/l,216,41.42361,-74.38111,,F
6081,13-MONH-0.4,13,11,Upper Hudson,2018-08-15 13:30,chloride (as cl),111,mg/l,111,41.42361,-74.38111,,F
6082,13-MONH-0.4,13,11,Upper Hudson,2017-10-11 12:34,chloride (as cl),157,mg/l,157,41.42361,-74.38111,,F
6083,13-MONH-0.4,13,11,Upper Hudson,2017-07-19 14:50,chloride (as cl),202,mg/l,202,41.42361,-74.38111,,F
6084,13-MONH-0.4,13,11,Upper Hudson,2018-10-04 13:00,chloride (as cl),75.7,mg/l,75.7,41.42361,-74.38111,,F
6085,13-MONH-0.4,13,11,Upper Hudson,2017-09-06 12:25,chloride (as cl),176,mg/l,176,41.42361,-74.38111,,F
6086,13-MONH-4.1,13,11,Upper Hudson,2018-07-25 19:00,chloride (as cl),98.4,mg/l,98.4,41.42833,-74.42389,,F
6087,13-MONH-4.1,13,11,Upper Hudson,2018-07-11 18:10,chloride (as cl),292,mg/l,292,41.42833,-74.42389,,F
6088,13-MONH-4.1,13,11,Upper Hudson,2018-08-16 17:41,chloride (as cl),32.6,mg/l,32.6,41.42833,-74.42389,,F
6089,13-MONH-4.1,13,11,Upper Hudson,2017-07-26 10:00,chloride (as cl),149,mg/l,149,41.42833,-74.42389,,F
6090,13-MONH-4.1,13,11,Upper Hudson,2018-10-03 19:05,chloride (as cl),68.3,mg/l,68.3,41.42833,-74.42389,,F
6091,13-MOOD-0.8,13,8,Upper Hudson,2017-07-25 12:00,chloride (as cl),114,mg/l,114,41.45833,-74.03027,,F
6092,13-NORM-21.4,13,7,Upper Hudson,2017-07-11 12:00,chloride (as cl),64.6,mg/l,64.6,42.71369,-73.95532,,F
6093,13-NORM-25.7,13,7,Upper Hudson,2017-07-11 13:00,chloride (as cl),65.9,mg/l,65.9,42.76458,-74.0026,,T
6094,13-NORM-3.7,13,7,Upper Hudson,2013-07-29 9:45,chloride (as cl),138,mg/l,138,42.63445,-73.8,,F
6095,13-NORM-3.7,13,7,Upper Hudson,2013-07-09 11:00,chloride (as cl),44.6,mg/l,44.6,42.63445,-73.8,,F
6096,13-NORM-3.7,13,7,Upper Hudson,2013-10-29 12:30,chloride (as cl),159,mg/l,159,42.63445,-73.8,,F
6097,13-NORM-3.7,13,7,Upper Hudson,2013-05-21 11:10,chloride (as cl),76.4,mg/l,76.4,42.63445,-73.8,,F
6098,13-NORM-3.7,13,7,Upper Hudson,2013-06-04 10:00,chloride (as cl),50.7,mg/l,50.7,42.63445,-73.8,,F
6099,13-NORM-3.7,13,7,Upper Hudson,2017-07-11 9:00,chloride (as cl),88.7,mg/l,88.7,42.63445,-73.8,,F
6100,13-NORM-3.7,13,7,Upper Hudson,2013-04-23 9:30,chloride (as cl),64.7,mg/l,64.7,42.63445,-73.8,,F
6101,13-NORM-3.7,13,7,Upper Hudson,2013-09-09 12:15,chloride (as cl),143,mg/l,143,42.63445,-73.8,,F
6102,13-NORM-7.3,13,7,Upper Hudson,2008-07-29 11:00,chloride (as cl),49.3,mg/l,49.3,42.647963,-73.846059,,F
6103,13-NORM-7.3,13,7,Upper Hudson,2008-06-30 12:45,chloride (as cl),79.1,mg/l,79.1,42.647963,-73.846059,,F
6104,13-NORM-7.3,13,7,Upper Hudson,2008-10-28 12:00,chloride (as cl),63.4,mg/l,63.4,42.647963,-73.846059,,F
6105,13-NORM-7.3,13,7,Upper Hudson,2008-05-21 12:00,chloride (as cl),136,mg/l,136,42.647963,-73.846059,,F
6106,13-NORM-7.3,13,7,Upper Hudson,2008-10-07 12:00,chloride (as cl),102,mg/l,102,42.647963,-73.846059,,F
6107,13-NORM-7.3,13,7,Upper Hudson,2008-04-08 11:40,chloride (as cl),66.6,mg/l,66.6,42.647963,-73.846059,,F
6108,13-NORM-7.3,13,7,Upper Hudson,2008-09-15 11:45,chloride (as cl),111,mg/l,111,42.647963,-73.846059,,F
6109,13-NORM-7.3,13,7,Upper Hudson,2008-04-30 8:45,chloride (as cl),89.4,mg/l,89.4,42.647963,-73.846059,,F
6110,13-NORM-7.3,13,7,Upper Hudson,2008-08-19 11:30,chloride (as cl),107,mg/l,107,42.647963,-73.846059,,F
6111,13-NORM-7.3,13,7,Upper Hudson,2008-06-10 12:45,chloride (as cl),101,mg/l,101,42.647963,-73.846059,,F
6112,13-NOST-0.3,13,8,Upper Hudson,2017-07-24 10:15,chloride (as cl),15.7,mg/l,15.7,42.09708,-73.54493,,F
6113,13-ONES-0.6,13,7,Upper Hudson,2008-04-28 13:00,chloride (as cl),45.5,mg/l,45.5,42.53556,-73.84084,,F
6114,13-ONES-0.6,13,7,Upper Hudson,2008-06-10 11:00,chloride (as cl),57.1,mg/l,57.1,42.53556,-73.84084,,F
6115,13-ONES-0.6,13,7,Upper Hudson,2008-06-30 11:00,chloride (as cl),57.1,mg/l,57.1,42.53556,-73.84084,,F
6116,13-ONES-0.6,13,7,Upper Hudson,2008-04-08 10:20,chloride (as cl),42.9,mg/l,42.9,42.53556,-73.84084,,F
6117,13-ONES-0.6,13,7,Upper Hudson,2008-05-21 10:15,chloride (as cl),50.7,mg/l,50.7,42.53556,-73.84084,,F
6118,13-ONES-0.6,13,7,Upper Hudson,2008-09-15 10:25,chloride (as cl),56.2,mg/l,56.2,42.53556,-73.84084,,F
6119,13-ONES-0.6,13,7,Upper Hudson,2008-10-28 9:45,chloride (as cl),50.8,mg/l,50.8,42.53556,-73.84084,,F
6120,13-ONES-0.6,13,7,Upper Hudson,2008-10-07 11:00,chloride (as cl),59.4,mg/l,59.4,42.53556,-73.84084,,F
6121,13-ONES-0.6,13,7,Upper Hudson,2008-07-29 10:00,chloride (as cl),41.9,mg/l,41.9,42.53556,-73.84084,,F
6122,13-ONES-0.6,13,7,Upper Hudson,2008-08-19 10:00,chloride (as cl),52.7,mg/l,52.7,42.53556,-73.84084,,F
6123,13-OTTK-2.4,13,11,Upper Hudson,2017-07-26 12:30,chloride (as cl),122,mg/l,122,41.45634,-74.20895,,F
6124,13-PATS-0.5,13,7,Upper Hudson,2013-04-02 13:00,chloride (as cl),327,mg/l,327,42.66444,-73.74666,,F
6125,13-PATS-0.5,13,7,Upper Hudson,2013-10-29 13:30,chloride (as cl),260,mg/l,260,42.66444,-73.74666,,F
6126,13-PATS-0.5,13,7,Upper Hudson,2017-07-11 8:00,chloride (as cl),268,mg/l,268,42.66444,-73.74666,,F
6127,13-PATS-0.5,13,7,Upper Hudson,2013-07-29 9:00,chloride (as cl),229,mg/l,229,42.66444,-73.74666,,F
6128,13-PATS-0.5,13,7,Upper Hudson,2018-07-05 14:45,chloride (as cl),355,mg/l,355,42.66444,-73.74666,,F
6129,13-PATS-0.5,13,7,Upper Hudson,2019-07-09 13:15,chloride (as cl),308,mg/l,308,42.66444,-73.74666,,F
6130,13-PATS-0.5,13,7,Upper Hudson,2019-08-15 14:15,chloride (as cl),310,mg/l,310,42.66444,-73.74666,,F
6131,13-PATS-0.5,13,7,Upper Hudson,2013-04-23 11:15,chloride (as cl),286,mg/l,286,42.66444,-73.74666,,F
6132,13-PATS-0.5,13,7,Upper Hudson,2013-07-09 13:15,chloride (as cl),107,mg/l,107,42.66444,-73.74666,,F
6133,13-PATS-0.5,13,7,Upper Hudson,2013-05-21 11:50,chloride (as cl),298,mg/l,298,42.66444,-73.74666,,F
6134,13-PATS-0.5,13,7,Upper Hudson,2013-09-09 11:00,chloride (as cl),251,mg/l,251,42.66444,-73.74666,,F
6135,13-PATS-0.5,13,7,Upper Hudson,2013-06-04 11:05,chloride (as cl),238,mg/l,238,42.66444,-73.74666,,F
6136,13-PATS-1.3,13,7,Upper Hudson,2018-07-05 13:15,chloride (as cl),353,mg/l,353,42.671736,-73.756991,,F
6137,13-PATS-1.3,13,7,Upper Hudson,2019-08-15 17:45,chloride (as cl),295,mg/l,295,42.671736,-73.756991,,F
6138,13-PATS-1.3,13,7,Upper Hudson,2019-07-09 14:45,chloride (as cl),274,mg/l,274,42.671736,-73.756991,,F
6139,13-PATS-1.5,13,7,Upper Hudson,2019-08-15 18:30,chloride (as cl),300,mg/l,300,42.67144,-73.76035,,F
6140,13-PATS-1.7,13,7,Upper Hudson,2019-08-15 15:15,chloride (as cl),306,mg/l,306,42.67198,-73.76366,,F
6141,13-PATS-1.8,13,7,Upper Hudson,2019-07-09 16:00,chloride (as cl),290,mg/l,290,42.672655,-73.764608,,F
6142,13-PATS-1.8,13,7,Upper Hudson,2019-08-15 16:00,chloride (as cl),307,mg/l,307,42.672655,-73.764608,,F
6143,13-PATS-1.8,13,7,Upper Hudson,2018-07-05 13:30,chloride (as cl),359,mg/l,359,42.672655,-73.764608,,F
6144,13-PEEK-3.7,13,8,Lower Hudson,2008-04-10 14:10,chloride (as cl),69.7,mg/l,69.7,41.33306,-73.87472,,F
6145,13-PEEK-3.7,13,8,Lower Hudson,2008-04-30 14:15,chloride (as cl),69.8,mg/l,69.8,41.33306,-73.87472,,F
6146,13-PEEK-3.7,13,8,Lower Hudson,2008-07-01 13:30,chloride (as cl),86.4,mg/l,86.4,41.33306,-73.87472,,F
6147,13-PEEK-3.7,13,8,Lower Hudson,2008-07-30 13:40,chloride (as cl),73.6,mg/l,73.6,41.33306,-73.87472,,F
6148,13-PEEK-3.7,13,8,Lower Hudson,2008-08-19 13:45,chloride (as cl),87.2,mg/l,87.2,41.33306,-73.87472,,F
6149,13-PEEK-3.7,13,8,Lower Hudson,2008-09-15 14:00,chloride (as cl),67.4,mg/l,67.4,41.33306,-73.87472,,F
6150,13-PEEK-3.7,13,8,Lower Hudson,2008-10-29 14:30,chloride (as cl),57.2,mg/l,57.2,41.33306,-73.87472,,F
6151,13-PEEK-3.7,13,8,Lower Hudson,2008-10-07 14:00,chloride (as cl),78.2,mg/l,78.2,41.33306,-73.87472,,F
6152,13-PEEK-3.7,13,8,Lower Hudson,2008-05-20 13:45,chloride (as cl),67.8,mg/l,67.8,41.33306,-73.87472,,F
6153,13-PEEK-3.7,13,8,Lower Hudson,2008-06-12 12:15,chloride (as cl),56,mg/l,56,41.33306,-73.87472,,F
6154,13-PERR-1.5,13,11,Upper Hudson,2017-07-25 13:00,chloride (as cl),96.2,mg/l,96.2,41.40632,-74.15423,,F
6155,13-PETK-6.1,13,8,Upper Hudson,2017-09-20 11:00,chloride (as cl),,mg/l,0.1,41.73412,-74.23907,,F
6156,13-PETK-6.1,13,8,Upper Hudson,2017-07-06 9:30,chloride (as cl),,mg/l,0.1,41.73412,-74.23907,,F
6157,13-PKIL-0.4,13,11,Upper Hudson,2018-08-15 20:22,chloride (as cl),54.1,mg/l,54.1,41.72528,-74.10472,,F
6158,13-PKIL-0.4,13,11,Upper Hudson,2018-10-02 19:44,chloride (as cl),47.8,mg/l,47.8,41.72528,-74.10472,,F
6159,13-PKIL-0.4,13,11,Upper Hudson,2019-09-17 16:30,chloride (as cl),51.6,mg/l,51.6,41.72528,-74.10472,,F
6160,13-PKIL-0.4,13,11,Upper Hudson,2019-10-15 15:45,chloride (as cl),47.2,mg/l,47.2,41.72528,-74.10472,,F
6161,13-PKIL-0.4,13,11,Upper Hudson,2019-08-14 14:55,chloride (as cl),55.5,mg/l,55.5,41.72528,-74.10472,,F
6162,13-PKIL-0.4,13,11,Upper Hudson,2019-06-26 16:00,chloride (as cl),79.6,mg/l,79.6,41.72528,-74.10472,,F
6163,13-PKIL-0.4,13,11,Upper Hudson,2018-07-10 20:50,chloride (as cl),69.5,mg/l,69.5,41.72528,-74.10472,,F
6164,13-PKIL-0.4,13,11,Upper Hudson,2018-07-24 20:55,chloride (as cl),53,mg/l,53,41.72528,-74.10472,,F
6165,13-PKIL-0.4,13,11,Upper Hudson,2018-09-06 18:57,chloride (as cl),68.4,mg/l,68.4,41.72528,-74.10472,,F
6166,13-PKIL-0.4,13,11,Upper Hudson,2019-07-23 18:30,chloride (as cl),59.1,mg/l,59.1,41.72528,-74.10472,,F
6167,13-PLCK-2.4,13,7,Upper Hudson,2003-04-08 11:00,chloride (as cl),15.7,mg/l,15.7,42.04,-73.999722,,F
6168,13-PLCK-2.4,13,7,Upper Hudson,2003-04-29 11:00,chloride (as cl),11,mg/l,11,42.04,-73.999722,,F
6169,13-PLCK-2.4,13,7,Upper Hudson,2003-11-05 12:00,chloride (as cl),7.74,mg/l,7.74,42.04,-73.999722,,F
6170,13-PLCK-2.4,13,7,Upper Hudson,2003-05-21 12:00,chloride (as cl),11.7,mg/l,11.7,42.04,-73.999722,,F
6171,13-PLCK-2.4,13,7,Upper Hudson,2003-09-22 11:00,chloride (as cl),7,mg/l,7,42.04,-73.999722,,F
6172,13-PLCK-2.4,13,7,Upper Hudson,2003-09-03 12:00,chloride (as cl),8.82,mg/l,8.82,42.04,-73.999722,,F
6173,13-PLCK-2.4,13,7,Upper Hudson,2003-06-10 10:00,chloride (as cl),11.6,mg/l,11.6,42.04,-73.999722,,F
6174,13-PLCK-2.4,13,7,Upper Hudson,2003-07-08 12:00,chloride (as cl),12.4,mg/l,12.4,42.04,-73.999722,,F
6175,13-PLCK-2.4,13,7,Upper Hudson,2003-10-16 11:00,chloride (as cl),9.82,mg/l,9.82,42.04,-73.999722,,F
6176,13-PLCK-2.4,13,7,Upper Hudson,2003-08-04 11:00,chloride (as cl),5.87,mg/l,5.87,42.04,-73.999722,,F
6177,13-POCH-1.8,13,11,Upper Hudson,2019-06-25 19:00,chloride (as cl),53.5,mg/l,53.5,41.300423,-74.47224,,F
6178,13-POCH-1.8,13,11,Upper Hudson,2019-07-24 16:30,chloride (as cl),44.4,mg/l,44.4,41.300423,-74.47224,,F
6179,13-POCH-1.8,13,11,Upper Hudson,2018-08-14 17:45,chloride (as cl),57.2,mg/l,57.2,41.300423,-74.47224,,F
6180,13-POCH-1.8,13,11,Upper Hudson,2019-10-16 13:50,chloride (as cl),85.8,mg/l,85.8,41.300423,-74.47224,,F
6181,13-POCH-1.8,13,11,Upper Hudson,2019-08-15 13:30,chloride (as cl),89.4,mg/l,89.4,41.300423,-74.47224,,F
6182,13-POCH-1.8,13,11,Upper Hudson,2018-07-24 19:30,chloride (as cl),66.9,mg/l,66.9,41.300423,-74.47224,,F
6183,13-POCH-1.8,13,11,Upper Hudson,2019-09-18 14:45,chloride (as cl),96.8,mg/l,96.8,41.300423,-74.47224,,F
6184,13-POCH-1.8,13,11,Upper Hudson,2018-10-03 18:15,chloride (as cl),30.5,mg/l,30.5,41.300423,-74.47224,,F
6185,13-POST-0.2,13,7,Upper Hudson,2003-11-04 8:00,chloride (as cl),20.6,mg/l,20.6,42.7202,-73.694,,F
6186,13-POST-0.2,13,7,Upper Hudson,2003-08-05 8:00,chloride (as cl),24.7,mg/l,24.7,42.7202,-73.694,,F
6187,13-POST-0.2,13,7,Upper Hudson,2003-09-23 8:00,chloride (as cl),30,mg/l,30,42.7202,-73.694,,F
6188,13-POST-0.2,13,7,Upper Hudson,2003-04-08 14:00,chloride (as cl),36.3,mg/l,36.3,42.7202,-73.694,,F
6189,13-POST-0.2,13,7,Upper Hudson,2003-07-09 8:00,chloride (as cl),51.7,mg/l,51.7,42.7202,-73.694,,F
6190,13-POST-0.2,13,7,Upper Hudson,2003-06-10 8:00,chloride (as cl),30.4,mg/l,30.4,42.7202,-73.694,,F
6191,13-POST-0.2,13,7,Upper Hudson,2003-05-20 8:00,chloride (as cl),29.1,mg/l,29.1,42.7202,-73.694,,F
6192,13-POST-0.2,13,7,Upper Hudson,2003-10-15 8:00,chloride (as cl),24.5,mg/l,24.5,42.7202,-73.694,,F
6193,13-POST-0.2,13,7,Upper Hudson,2003-04-28 12:00,chloride (as cl),36.4,mg/l,36.4,42.7202,-73.694,,F
6194,13-POST-0.2,13,7,Upper Hudson,2003-09-04 8:00,chloride (as cl),29.9,mg/l,29.9,42.7202,-73.694,,F
6195,13-POST-0.8,13,7,Upper Hudson,2017-07-06 9:45,chloride (as cl),20.2,mg/l,20.2,42.71972,-73.68333,,F
6196,13-POST-18.4,13,7,Upper Hudson,2017-07-06 11:00,chloride (as cl),8.3,mg/l,8.3,42.68806,-73.48916,,F
6197,13-POST-20.3,13,8,Upper Hudson,2013-07-30 8:30,chloride (as cl),9.6,mg/l,9.6,42.69097,-73.45935,,F
6198,13-POST-20.3,13,8,Upper Hudson,2013-06-03 8:30,chloride (as cl),10.4,mg/l,10.4,42.69097,-73.45935,,F
6199,13-POST-20.3,13,8,Upper Hudson,2013-04-22 7:30,chloride (as cl),18,mg/l,18,42.69097,-73.45935,,F
6200,13-POST-20.3,13,8,Upper Hudson,2013-10-28 9:00,chloride (as cl),9.4,mg/l,9.4,42.69097,-73.45935,,F
6201,13-POST-20.3,13,8,Upper Hudson,2013-07-08 8:45,chloride (as cl),11.8,mg/l,11.8,42.69097,-73.45935,,F
6202,13-POST-20.3,13,8,Upper Hudson,2013-09-10 8:15,chloride (as cl),13.9,mg/l,13.9,42.69097,-73.45935,,F
6203,13-POST-20.3,13,8,Upper Hudson,2013-04-01 7:30,chloride (as cl),20.8,mg/l,20.8,42.69097,-73.45935,,F
6204,13-POST-20.3,13,8,Upper Hudson,2013-05-20 7:30,chloride (as cl),19,mg/l,19,42.69097,-73.45935,,F
6205,13-QBRC-0.7,13,8,Upper Hudson,2003-05-20 11:00,chloride (as cl),7.83,mg/l,7.83,41.3022,-74.0386,,T
6206,13-QBRC-0.7,13,8,Upper Hudson,2003-10-15 10:00,chloride (as cl),5.38,mg/l,5.38,41.3022,-74.0386,,T
6207,13-QBRC-0.7,13,8,Upper Hudson,2003-04-10 10:00,chloride (as cl),10.5,mg/l,10.5,41.3022,-74.0386,,T
6208,13-QBRC-0.7,13,8,Upper Hudson,2003-11-05 11:00,chloride (as cl),4.8,mg/l,4.8,41.3022,-74.0386,,T
6209,13-QBRC-0.7,13,8,Upper Hudson,2003-07-08 11:00,chloride (as cl),7.39,mg/l,7.39,41.3022,-74.0386,,T
6210,13-QBRC-0.7,13,8,Upper Hudson,2003-09-03 11:00,chloride (as cl),7.54,mg/l,7.54,41.3022,-74.0386,,T
6211,13-QKER-0.9,13,11,Upper Hudson,2017-07-19 11:30,chloride (as cl),68.8,mg/l,68.8,41.32722,-74.41639,,F
6212,13-QKER-0.9,13,11,Upper Hudson,2018-07-24 20:00,chloride (as cl),79,mg/l,79,41.32722,-74.41639,,F
6213,13-QKER-0.9,13,11,Upper Hudson,2017-09-06 10:52,chloride (as cl),84.9,mg/l,84.9,41.32722,-74.41639,,F
6214,13-QKER-0.9,13,11,Upper Hudson,2018-07-11 15:30,chloride (as cl),89.8,mg/l,89.8,41.32722,-74.41639,,F
6215,13-QKER-0.9,13,11,Upper Hudson,2018-08-14 18:00,chloride (as cl),38.1,mg/l,38.1,41.32722,-74.41639,,F
6216,13-QKER-0.9,13,11,Upper Hudson,2017-10-11 10:48,chloride (as cl),91.1,mg/l,91.1,41.32722,-74.41639,,F
6217,13-QKER-0.9,13,11,Upper Hudson,2018-10-03 18:45,chloride (as cl),31.8,mg/l,31.8,41.32722,-74.41639,,F
6218,13-QKER-0.9,13,11,Upper Hudson,2017-08-01 10:42,chloride (as cl),86.4,mg/l,86.4,41.32722,-74.41639,,F
6219,13-QKER-0.9,13,11,Upper Hudson,2017-09-19 10:17,chloride (as cl),90.3,mg/l,90.3,41.32722,-74.41639,,F
6220,13-QKER-1.0,13,11,Upper Hudson,2008-04-09 12:10,chloride (as cl),44.9,mg/l,44.9,41.3274,-74.41509,,F
6221,13-QKER-1.0,13,11,Upper Hudson,2008-05-21 10:40,chloride (as cl),39.1,mg/l,39.1,41.3274,-74.41509,,F
6222,13-QKER-1.0,13,11,Upper Hudson,2008-06-09 11:25,chloride (as cl),55.4,mg/l,55.4,41.3274,-74.41509,,F
6223,13-QKER-1.0,13,11,Upper Hudson,2008-07-28 11:00,chloride (as cl),68.1,mg/l,68.1,41.3274,-74.41509,,F
6224,13-QKER-1.0,13,11,Upper Hudson,2008-08-20 11:30,chloride (as cl),70.7,mg/l,70.7,41.3274,-74.41509,,F
6225,13-QKER-1.0,13,11,Upper Hudson,2008-09-17 11:30,chloride (as cl),59.7,mg/l,59.7,41.3274,-74.41509,,F
6226,13-QKER-1.0,13,11,Upper Hudson,2008-07-02 10:30,chloride (as cl),63.5,mg/l,63.5,41.3274,-74.41509,,F
6227,13-QKER-1.0,13,11,Upper Hudson,2008-10-08 11:20,chloride (as cl),62.7,mg/l,62.7,41.3274,-74.41509,,F
6228,13-QKER-1.0,13,11,Upper Hudson,2008-10-30 11:15,chloride (as cl),40.6,mg/l,40.6,41.3274,-74.41509,,F
6229,13-QKER-1.0,13,11,Upper Hudson,2008-04-29 11:00,chloride (as cl),42.6,mg/l,42.6,41.3274,-74.41509,,F
6230,13-QUAK-0.2,13,8,Lower Hudson,2017-07-25 13:45,chloride (as cl),19.7,mg/l,19.7,41.49944,-73.53361,,F
6231,13-QUAS-0.1,13,8,Upper Hudson,2008-05-20 12:35,chloride (as cl),78.2,mg/l,78.2,41.4882,-74.0091,,F
6232,13-QUAS-0.1,13,8,Upper Hudson,2008-06-12 10:45,chloride (as cl),87.9,mg/l,87.9,41.4882,-74.0091,,F
6233,13-QUAS-0.1,13,8,Upper Hudson,2008-07-01 12:20,chloride (as cl),95.8,mg/l,95.8,41.4882,-74.0091,,F
6234,13-QUAS-0.1,13,8,Upper Hudson,2008-07-30 12:25,chloride (as cl),98.4,mg/l,98.4,41.4882,-74.0091,,F
6235,13-QUAS-0.1,13,8,Upper Hudson,2008-08-19 12:40,chloride (as cl),93.9,mg/l,93.9,41.4882,-74.0091,,F
6236,13-QUAS-0.1,13,8,Upper Hudson,2008-09-15 12:30,chloride (as cl),76.5,mg/l,76.5,41.4882,-74.0091,,F
6237,13-QUAS-0.1,13,8,Upper Hudson,2008-10-29 13:40,chloride (as cl),70,mg/l,70,41.4882,-74.0091,,F
6238,13-QUAS-0.1,13,8,Upper Hudson,2008-10-07 12:45,chloride (as cl),97.5,mg/l,97.5,41.4882,-74.0091,,F
6239,13-QUAS-0.1,13,8,Upper Hudson,2008-04-30 13:00,chloride (as cl),75.7,mg/l,75.7,41.4882,-74.0091,,F
6240,13-QUAS-0.1,13,8,Upper Hudson,2008-04-10 12:45,chloride (as cl),78.4,mg/l,78.4,41.4882,-74.0091,,F
6241,13-QUAS-0.3,13,8,Upper Hudson,2017-07-25 11:30,chloride (as cl),83.9,mg/l,83.9,41.48806,-74.01305,,F
6242,13-RHIN-4.3,13,7,Upper Hudson,2017-07-27 10:00,chloride (as cl),60.4,mg/l,60.4,41.9575,-73.89584,,F
6243,13-RIOG-0.7,13,11,Upper Hudson,2018-07-11 17:00,chloride (as cl),270,mg/l,270,41.40115,-74.359233,,F
6244,13-RIOG-0.7,13,11,Upper Hudson,2018-09-06 15:15,chloride (as cl),224,mg/l,224,41.40115,-74.359233,,F
6245,13-RIOG-0.7,13,11,Upper Hudson,2018-08-14 18:45,chloride (as cl),136,mg/l,136,41.40115,-74.359233,,F
6246,13-RIOG-0.7,13,11,Upper Hudson,2018-10-04 15:15,chloride (as cl),86,mg/l,86,41.40115,-74.359233,,F
6247,13-RIOG-0.7,13,11,Upper Hudson,2018-07-25 15:45,chloride (as cl),132,mg/l,132,41.40115,-74.359233,,F
6248,13-ROLF-2.4,13,7,Upper Hudson,2008-04-29 8:30,chloride (as cl),16.9,mg/l,16.9,42.15306,-73.84471,,F
6249,13-ROLF-2.4,13,7,Upper Hudson,2008-04-07 8:30,chloride (as cl),15.7,mg/l,15.7,42.15306,-73.84471,,F
6250,13-ROLF-2.4,13,7,Upper Hudson,2008-07-01 8:30,chloride (as cl),16.9,mg/l,16.9,42.15306,-73.84471,,F
6251,13-ROLF-2.4,13,7,Upper Hudson,2008-07-28 9:00,chloride (as cl),17.7,mg/l,17.7,42.15306,-73.84471,,F
6252,13-ROLF-2.4,13,7,Upper Hudson,2008-08-18 12:00,chloride (as cl),16.9,mg/l,16.9,42.15306,-73.84471,,F
6253,13-ROLF-2.4,13,7,Upper Hudson,2008-09-16 8:30,chloride (as cl),16.8,mg/l,16.8,42.15306,-73.84471,,F
6254,13-ROLF-2.4,13,7,Upper Hudson,2008-10-27 9:00,chloride (as cl),15.9,mg/l,15.9,42.15306,-73.84471,,F
6255,13-ROLF-2.4,13,7,Upper Hudson,2003-05-20 11:00,chloride (as cl),20.2,mg/l,20.2,42.15306,-73.84471,,F
6256,13-ROLF-2.4,13,7,Upper Hudson,2017-07-24 13:29,chloride (as cl),27.7,mg/l,27.7,42.15306,-73.84471,,F
6257,13-ROLF-2.4,13,7,Upper Hudson,2003-04-10 8:00,chloride (as cl),21.7,mg/l,21.7,42.15306,-73.84471,,F
6258,13-ROLF-2.4,13,7,Upper Hudson,2003-04-28 9:00,chloride (as cl),21.8,mg/l,21.8,42.15306,-73.84471,,F
